rodada,ano,civilizacao,cultura,melhor,classes,experimentos
1,140,3,Isolados,0.960995,6,1130
1,145,0,Empiristas,0.958114,10,1696
1,145,1,Incrementalistas,0.956841,8,1539
1,145,2,Evolucionistas,0.958114,9,1696
1,145,3,Isolados,0.960995,6,1216
1,150,0,Empiristas,0.958114,10,1884
1,150,1,Incrementalistas,0.958114,6,1727
1,150,2,Evolucionistas,0.958114,9,1884
1,150,3,Isolados,0.98602,6,1310
1,155,0,Empiristas,0.958114,10,2092
1,155,1,Incrementalistas,0.958114,9,1830
1,155,2,Evolucionistas,0.958114,9,2092
1,155,3,Isolados,0.98602,7,1516
1,160,0,Empiristas,0.958114,10,2321
1,160,1,Incrementalistas,0.964719,9,1945
1,160,2,Evolucionistas,0.964719,9,2320
1,160,3,Isolados,0.98602,8,1746
1,165,0,Empiristas,0.964719,10,2574
1,165,1,Incrementalistas,0.964719,9,2072
1,165,2,Evolucionistas,0.964719,9,2574
1,165,3,Isolados,0.98602,8,1998
1,170,0,Empiristas,0.965586,10,2853
1,170,1,Incrementalistas,0.964719,9,2210
1,170,2,Evolucionistas,0.965586,9,2853
1,170,3,Isolados,0.98602,8,2278
1,175,0,Empiristas,0.965586,10,3161
1,175,1,Incrementalistas,0.965586,9,2396
1,175,2,Evolucionistas,0.965586,10,3159
1,175,3,Isolados,0.98783,8,2586
1,180,0,Empiristas,0.965586,10,3501
1,180,1,Incrementalistas,0.965586,9,2736
1,180,2,Evolucionistas,0.965586,10,3500
1,180,3,Isolados,0.98783,9,2926
1,185,0,Empiristas,0.965586,10,3875
1,185,1,Incrementalistas,0.965586,9,3111
1,185,2,Evolucionistas,0.965586,10,3874
1,185,3,Isolados,0.98783,9,3300
1,190,0,Empiristas,0.965586,10,4288
1,190,1,Incrementalistas,0.965586,9,3525
1,190,2,Evolucionistas,0.965586,10,4289
1,190,3,Isolados,0.98783,9,3714
1,195,0,Empiristas,0.965586,10,4745
1,195,1,Incrementalistas,0.965586,9,3981
