cenario,tempo_apos_formacao_gyr,tempo_cosmico_gyr
Rapido,0.931036,12.6471
Rapido,1.00687,1.58756
Rapido,1.74112,5.78993
Rapido,1.74203,9.59318
Rapido,1.75218,7.01681
Rapido,2.34059,6.7201
Rapido,1.25491,5.21165
Rapido,2.88346,9.42184
Rapido,2.80765,7.64867
Rapido,2.95881,5.51599
Rapido,3.16657,14.6526
Rapido,1.07812,5.2329
Rapido,1.99792,4.55169
Rapido,2.09227,11.2593
Rapido,3.41471,14.5993
Rapido,2.02429,4.27067
Rapido,1.64491,4.36547
Rapido,1.5076,6.11647
Rapido,2.65357,10.2341
Rapido,2.47556,6.30866
Rapido,2.7281,7.24538
Rapido,2.08947,4.95207
Rapido,1.22669,5.81335
Rapido,0.810122,3.72893
Rapido,1.71685,9.80161
Rapido,4.43704,8.60435
Rapido,3.1089,7.94292
Rapido,0.983618,12.3062
Rapido,1.66195,7.46298
Rapido,1.28954,8.23908
Rapido,1.34907,5.30022
Rapido,2.63827,6.27011
Rapido,2.94312,7.32144
Rapido,2.87988,6.78314
Rapido,2.98155,7.35652
Rapido,2.25603,7.18134
Rapido,1.45138,13.734
Rapido,1.74324,5.66647
Rapido,5.81186,17.7301
Rapido,2.09116,8.26066
Rapido,2.06915,7.27085
Rapido,1.67441,15.3416
Rapido,3.52789,12.1929
Rapido,3.0181,6.90627
Rapido,2.07776,5.94081
Rapido,2.35292,4.40413
Rapido,1.79311,3.70202
Rapido,2.19011,7.53179
Rapido,1.52644,8.5651
Rapido,2.22525,7.57507
Rapido,3.24258,9.05119
Rapido,1.71751,12.0338
Rapido,1.3605,9.92892
Rapido,2.93447,9.38506
Rapido,0.889842,5.09982
Rapido,3.24837,6.74108
Rapido,5.35314,11.0049
Rapido,2.15939,4.38785
Rapido,3.58471,10.1527
Rapido,1.39297,11.725
Rapido,2.75767,8.67591
Rapido,1.7673,12.8945
Rapido,1.35584,8.65475
Rapido,1.99175,6.79593
Rapido,1.83138,7.56462
Rapido,3.26553,9.1167
Rapido,1.37462,4.59067
Rapido,3.91899,8.16408
Rapido,0.89494,14.3813
Rapido,1.79944,9.19197
Rapido,1.53452,6.95527
Rapido,3.91419,9.79629
Rapido,1.1984,2.84271
Rapido,7.67338,17.3636
Rapido,1.48597,6.80597
Rapido,1.95634,6.965
Rapido,4.26559,9.36123
Rapido,1.70729,6.34039
Rapido,1.33893,4.87734
Rapido,3.37093,6.75955
Rapido,2.03029,15.7173
Rapido,4.02997,7.27008
Rapido,2.2275,6.74395
Rapido,5.40006,11.621
Rapido,2.5404,4.32521
Rapido,1.7318,5.0663
Rapido,1.98596,4.38655
Rapido,2.49201,9.5664
Rapido,6.54299,9.91335
Rapido,1.0162,3.31351
Rapido,1.98826,5.80191
Rapido,1.12799,7.94667
Rapido,1.87198,7.62405
Rapido,2.0281,12.3814
Rapido,1.88299,5.47873
Rapido,3.4645,12.1258
Rapido,2.0348,5.29511
Rapido,3.0086,10.4147
Rapido,0.927681,5.9684
Rapido,3.75952,9.24748
Rapido,0.94218,1.54376
Rapido,3.22102,7.59077
Rapido,1.45672,4.93335
Rapido,1.56249,10.4195
Rapido,3.26182,8.7105
Rapido,2.86849,10.0773
Rapido,2.76389,15.7419
Rapido,3.969,14.8427
Rapido,3.01204,5.13378
Rapido,1.79567,4.5377
Rapido,1.85432,14.9827
Rapido,3.58344,8.66301
Rapido,0.799009,8.80561
Rapido,2.1882,8.60704
Rapido,1.17374,3.23936
Rapido,1.5324,4.28593
Rapido,2.6912,7.69458
Rapido,3.89437,10.4803
Rapido,4.02038,8.07131
Rapido,2.16283,7.78783
Rapido,1.20141,6.26104
Rapido,1.57312,9.36416
Rapido,1.75459,5.31145
Rapido,3.4622,14.2019
Rapido,1.26998,11.2521
Rapido,1.99732,12.2808
Rapido,4.09892,12.3198
Rapido,1.29453,6.83884
Rapido,2.77545,5.74674
Rapido,2.55528,7.34536
Rapido,1.71392,9.93303
Rapido,1.27286,10.9347
Rapido,3.09586,14.3552
Rapido,2.17358,15.921
Rapido,1.72639,3.22999
Rapido,1.40691,8.6939
Rapido,2.38429,4.91448
Rapido,2.56125,7.86123
Rapido,2.00519,8.92569
Rapido,1.71636,11.803
Rapido,2.33525,10.8297
Rapido,1.28701,8.7613
Rapido,1.62763,5.24666
Rapido,1.11297,3.96922
Rapido,2.36431,6.02524
Rapido,2.19167,13.4179
Rapido,1.9991,4.66251
Rapido,1.8137,7.87102
Rapido,1.41843,8.57252
Rapido,2.05226,3.57194
Rapido,1.91148,7.90378
Rapido,1.597,11.6495
Rapido,1.10049,9.23689
Rapido,1.95074,5.91308
Rapido,1.02551,14.4814
Rapido,1.48122,5.17449
Rapido,1.2014,6.32402
Rapido,3.04464,13.6254
Rapido,2.1884,9.61329
Rapido,3.79136,8.58888
Rapido,1.75692,12.6855
Rapido,1.67673,7.24881
Rapido,1.99449,6.51473
Rapido,3.09595,8.79315
Rapido,3.43991,7.00822
Rapido,1.42451,7.17806
Rapido,1.33949,5.21486
Rapido,1.13747,6.33232
Rapido,1.98163,13.4654
Rapido,2.26215,6.16194
Rapido,1.81067,8.94156
Rapido,1.60052,11.8301
Rapido,1.72391,8.76424
Rapido,2.55449,7.60229
Rapido,3.90571,6.91607
Rapido,2.73179,5.38156
Rapido,0.845671,8.15445
Rapido,1.64388,5.91842
Rapido,2.57682,5.20173
Rapido,4.19457,8.25759
Rapido,3.27759,7.51326
Rapido,1.91982,14.1343
Rapido,2.17252,5.02057
Rapido,1.87405,6.98645
Rapido,1.36194,9.1713
Rapido,2.59256,11.703
Rapido,2.10571,6.34295
Rapido,1.80721,6.53237
Rapido,3.33434,6.60187
Rapido,1.55437,9.11846
Rapido,1.00867,5.12667
Rapido,1.67706,4.97973
Rapido,2.53222,5.37326
Rapido,1.14189,5.98378
Rapido,1.48316,5.29705
Rapido,3.07781,11.373
Rapido,1.30694,9.2388
Rapido,2.71933,7.56261
Rapido,4.01874,10.8772
Rapido,1.88595,3.81258
Rapido,0.840661,5.47869
Rapido,2.37236,6.32372
Rapido,2.19297,7.87391
Rapido,2.61741,13.7095
Rapido,3.63151,8.49506
Rapido,2.64955,7.05936
Rapido,1.91203,6.61957
Rapido,1.22615,8.50678
Rapido,1.56229,8.16229
Rapido,1.9105,7.72249
Rapido,2.94245,15.3567
Rapido,2.80836,5.28232
Rapido,1.88748,12.223
Rapido,1.42662,4.66422
Rapido,2.40836,13.9594
Rapido,0.935536,9.80061
Rapido,1.75631,7.70747
Rapido,2.88648,12.3722
Rapido,2.27294,5.65852
Rapido,2.72946,6.01847
Rapido,1.5625,2.4816
Rapido,1.27744,8.89262
Rapido,2.64793,11.5999
Rapido,4.65275,8.73011
Rapido,1.86034,7.34931
Rapido,1.45256,5.44871
Rapido,0.963921,2.21509
Rapido,2.57813,12.1053
Rapido,3.43862,7.53616
Rapido,4.2763,6.22955
Rapido,2.22666,6.59632
Rapido,1.60964,4.80995
Rapido,0.651738,6.12435
Rapido,2.22591,5.68595
Rapido,2.28011,11.5806
Rapido,0.940471,12.3585
Rapido,3.78561,8.16806
Rapido,2.77401,6.36259
Rapido,4.7876,12.4824
Rapido,2.00462,9.01669
Rapido,1.8874,4.89513
Rapido,3.27965,7.31914
Rapido,1.57227,6.78423
Rapido,3.22295,6.51552
Rapido,1.05189,11.0413
Rapido,2.11928,8.31484
Rapido,3.00378,9.43477
Rapido,2.39696,15.4955
Rapido,2.94006,6.60649
Rapido,1.1344,5.50521
Rapido,3.55754,7.18409
Rapido,2.36807,12.5521
Rapido,2.79511,8.71693
Rapido,0.593748,3.0626
Rapido,4.40561,14.1821
Rapido,1.87846,11.2484
Rapido,1.73151,14.1865
Rapido,3.18237,5.63161
Rapido,0.650822,6.33396
Rapido,3.53271,7.32101
Rapido,1.8144,6.09128
Rapido,3.09123,14.5465
Rapido,1.54337,8.17932
Rapido,0.617478,4.72801
Rapido,1.9496,5.93512
Rapido,3.10344,9.08874
Rapido,2.17243,9.15779
Rapido,1.47042,3.72468
Rapido,1.80358,5.1278
Rapido,2.5721,9.00109
Rapido,3.26469,11.7632
Rapido,1.90275,5.87837
Rapido,2.06931,5.64472
Rapido,3.49412,8.22883
Rapido,2.62982,5.65053
Rapido,3.28823,10.1403
Rapido,1.7511,6.82827
Rapido,1.30004,8.03163
Rapido,3.23113,7.15684
Rapido,3.74267,8.24506
Rapido,2.90998,7.25976
Rapido,2.43345,9.47441
Rapido,3.78035,9.94499
Rapido,3.47196,13.1461
Rapido,1.82144,4.73999
Rapido,1.77935,15.4197
Rapido,3.96913,8.55883
Rapido,1.15938,5.26248
Rapido,3.5414,9.21643
Rapido,1.67507,5.3779
Rapido,3.18048,12.8289
Rapido,3.49291,15.8416
Rapido,2.8968,10.3901
Rapido,4.44816,9.72296
Rapido,1.1823,3.96347
Rapido,1.31241,10.7567
Rapido,1.85231,10.1201
Rapido,2.57079,8.97718
Rapido,1.32289,12.3098
Rapido,1.53404,8.55769
Rapido,2.56955,9.5391
Rapido,5.95891,9.06923
Rapido,2.21467,7.34844
Rapido,1.25698,5.77084
Rapido,1.43768,5.28154
Rapido,3.38886,8.44875
Rapido,2.91682,6.67605
Rapido,2.26396,9.48343
Rapido,1.59157,14.8286
Rapido,3.28864,15.4689
Rapido,2.24959,7.75282
Rapido,2.13782,8.05073
Rapido,2.63629,10.2932
Rapido,0.839379,1.72554
Rapido,1.05689,11.9616
Rapido,2.26508,15.1398
Rapido,2.65929,6.07749
Rapido,3.43434,11.053
Rapido,2.08488,5.70748
Rapido,1.03488,3.7776
Rapido,0.668099,12.5983
Rapido,1.29691,4.06457
Rapido,1.87766,6.35167
Rapido,2.34943,4.7758
Rapido,1.93534,6.13508
Rapido,1.83372,9.25845
Rapido,3.37065,7.98676
Rapido,1.89571,7.57263
Rapido,1.30896,7.79496
Rapido,1.74249,14.934
Rapido,0.94842,7.33937
Rapido,1.39678,11.8924
Rapido,3.25977,8.81589
Rapido,1.94845,5.13969
Rapido,0.816936,7.56879
Rapido,3.94885,8.65264
Rapido,3.00889,6.55692
Rapido,1.74483,7.61199
Rapido,2.34421,11.9825
Rapido,5.35528,17.331
Rapido,1.76724,4.63832
Rapido,2.61037,8.88744
Rapido,2.44708,9.08077
Rapido,2.67755,11.9529
Rapido,2.44437,7.54216
Rapido,2.77731,5.79609
Rapido,1.37206,13.7718
Rapido,0.983164,7.56688
Rapido,3.4466,6.55189
Rapido,1.02848,3.40161
Rapido,1.12689,6.81053
Rapido,1.67037,11.9831
Rapido,2.24874,10.0689
Rapido,1.77189,8.06873
Rapido,2.62218,12.8325
Rapido,1.14058,8.06267
Rapido,2.17826,4.25402
Rapido,3.23049,10.7775
Rapido,1.48684,7.00757
Rapido,1.95259,6.29075
Rapido,2.52148,4.40449
Rapido,4.59522,12.7524
Rapido,1.4115,9.77261
Rapido,0.647667,10.9338
Rapido,1.85347,5.14916
Rapido,2.99134,8.57054
Rapido,2.84643,10.5466
Rapido,3.02302,14.8328
Rapido,3.03228,10.4596
Rapido,3.19469,10.8734
Rapido,1.26819,7.6422
Rapido,2.40095,5.48035
Rapido,3.10931,14.6925
Rapido,1.95327,9.02369
Rapido,2.70015,5.12384
Rapido,5.82752,12.5207
Rapido,1.95078,7.46532
Rapido,1.68327,7.83315
Rapido,1.27047,4.55725
Rapido,2.25251,5.72325
Rapido,1.17776,8.53954
Rapido,3.12323,8.2867
Rapido,0.843892,5.17114
Rapido,2.96864,9.98485
Rapido,1.05988,5.53901
Rapido,0.79401,3.19427
Rapido,1.77536,7.54852
Rapido,4.29414,7.75768
Rapido,2.07567,9.89816
Rapido,2.55259,5.95128
Rapido,2.39944,8.23338
Rapido,2.1028,8.09829
Rapido,2.23978,5.83992
Rapido,1.34897,2.53979
Rapido,3.49617,4.56414
Rapido,3.23161,7.66313
Rapido,0.941577,9.673
Rapido,2.56967,16.0344
Rapido,1.91807,5.04487
Rapido,3.02864,5.4542
Rapido,1.384,14.7509
Rapido,3.84697,11.3461
Rapido,2.25651,8.07548
Rapido,1.90463,6.57496
Rapido,3.63222,16.8747
Rapido,1.34377,8.23485
Rapido,1.44601,6.25152
Rapido,2.88414,14.0658
Rapido,1.02415,6.15695
Rapido,2.65614,9.87793
Rapido,1.86893,5.53431
Rapido,0.59097,5.73179
Rapido,1.34617,10.4902
Rapido,3.46067,7.31048
Rapido,2.22903,7.94383
Rapido,4.01836,10.5545
Rapido,2.52552,4.25463
Rapido,2.32835,12.0812
Rapido,2.98474,7.07395
Rapido,2.23162,8.9783
Rapido,2.82003,7.46221
Rapido,2.08552,7.03692
Rapido,2.33383,4.16148
Rapido,1.84787,8.94558
Rapido,4.29746,9.71488
Rapido,2.22524,5.26881
Rapido,1.71467,5.97384
Rapido,3.87451,10.5737
Rapido,4.80662,8.93043
Rapido,2.06506,9.08286
Rapido,3.56718,6.61397
Rapido,1.78544,6.86987
Rapido,3.24863,16.6309
Rapido,2.47982,9.93545
Rapido,2.28719,6.30505
Rapido,1.49622,6.42013
Rapido,1.8167,3.30865
Rapido,1.39564,4.44733
Rapido,2.69037,7.38435
Rapido,0.957182,6.14537
Rapido,1.5907,5.50139
Rapido,1.14442,10.2039
Rapido,2.67088,9.35776
Rapido,2.77455,7.45001
Rapido,1.74642,5.18064
Rapido,1.84144,11.5705
Rapido,1.83399,10.6702
Rapido,2.36791,8.26662
Rapido,3.14815,5.76427
Rapido,2.8329,8.09255
Rapido,1.56714,3.97098
Rapido,2.07677,9.54861
Rapido,1.64051,3.55978
Rapido,2.6732,6.24008
Rapido,2.21401,5.68173
Rapido,0.874094,6.82537
Rapido,2.31984,4.82633
Rapido,1.22501,6.62951
Rapido,1.32596,12.7268
Rapido,1.65226,10.647
Rapido,5.51673,9.88636
Rapido,2.42401,8.45785
Rapido,1.27089,2.73026
Rapido,3.26985,13.7011
Rapido,2.32841,5.33512
Rapido,1.1043,4.67317
Rapido,1.59784,14.703
Rapido,0.839098,4.18712
Rapido,1.46357,9.21551
Rapido,1.47749,5.6174
Rapido,2.56836,11.1539
Rapido,2.69115,7.29356
Rapido,3.94901,7.04634
Rapido,2.79258,4.45324
Rapido,2.71405,7.13931
Rapido,4.28638,10.3126
Rapido,0.538041,5.6178
Rapido,2.49163,5.45676
Rapido,1.59795,6.64731
Rapido,2.19726,4.93903
Rapido,2.61964,10.5859
Rapido,3.00289,9.28323
Rapido,0.936767,7.82369
Rapido,2.77853,10.5466
Rapido,1.86479,5.59034
Rapido,1.89311,6.23255
Rapido,2.21584,11.3323
Rapido,3.01909,8.23587
Rapido,3.56531,14.201
Rapido,2.03511,4.165
Rapido,1.77224,6.28939
Rapido,2.86872,9.19225
Rapido,2.93546,7.04912
Rapido,2.16225,7.66191
Rapido,3.26087,7.4736
Rapido,1.60037,13.0213
Rapido,3.79622,7.41285
Rapido,1.34837,13.2209
Rapido,1.24481,6.8177
Rapido,2.42802,7.2066
Rapido,2.2069,5.69081
Rapido,1.10055,10.0992
Rapido,0.781512,3.22204
Rapido,2.63519,13.3251
Rapido,2.82752,6.85756
Rapido,2.11215,8.74131
Rapido,1.41234,6.47334
Rapido,4.30414,8.24706
Rapido,3.89062,5.99405
Rapido,2.69544,9.76112
Rapido,4.64427,10.4109
Rapido,2.60985,5.84819
Rapido,1.79753,6.66309
Rapido,2.37758,4.48399
Rapido,1.07476,4.60918
Rapido,1.55868,3.5201
Rapido,3.6764,8.71307
Rapido,1.27984,6.92433
Rapido,3.01135,7.41792
Rapido,1.32922,3.10896
Rapido,3.52279,12.5469
Rapido,2.01744,13.218
Rapido,0.768123,5.49542
Rapido,2.15399,10.8071
Rapido,3.49589,16.4336
Rapido,4.08895,10.485
Rapido,1.19115,4.87726
Rapido,1.57085,8.19982
Rapido,2.99535,7.11615
Rapido,0.9967,11.2466
Rapido,1.61589,5.39202
Rapido,1.19441,5.78523
Rapido,2.92841,7.70786
Rapido,1.17063,7.85203
Rapido,2.4947,5.6968
Rapido,1.65994,6.33677
Rapido,2.33877,5.85837
Rapido,2.47123,6.6834
Rapido,1.65497,8.04497
Rapido,1.92808,5.88133
Rapido,2.08111,6.58271
Rapido,3.64985,5.25321
Rapido,2.8658,7.58396
Rapido,3.95035,13.8222
Rapido,3.62693,8.08653
Rapido,2.38198,9.25676
Rapido,3.08587,16.4294
Rapido,1.01826,11.4211
Rapido,2.03786,4.5676
Rapido,2.54267,3.96989
Rapido,2.532,6.57472
Rapido,0.80425,5.13888
Rapido,2.01186,7.30301
Rapido,3.62919,8.81983
Rapido,1.93633,9.16195
Rapido,1.03772,6.21436
Rapido,1.08742,9.95317
Rapido,1.88511,4.39874
Rapido,1.59964,3.93443
Rapido,0.838107,4.32174
Rapido,1.48905,5.61997
Rapido,2.75892,4.19706
Rapido,1.78233,8.72154
Rapido,1.43558,14.5735
Rapido,3.68834,4.6607
Rapido,2.35351,10.7842
Rapido,2.10677,15.0899
Rapido,2.3066,6.6926
Rapido,1.44352,8.52799
Rapido,0.75214,6.71475
Rapido,1.53014,6.05651
Rapido,2.60306,5.25369
Rapido,2.3515,4.51673
Rapido,3.7106,12.5808
Rapido,3.7248,8.63694
Rapido,1.40034,4.86406
Rapido,2.60377,9.11096
Rapido,5.27576,10.4803
Rapido,1.722,9.81573
Rapido,1.50266,5.33199
Rapido,2.08144,14.3464
Rapido,1.46229,7.25638
Rapido,1.59295,9.45772
Rapido,1.04563,4.86226
Rapido,2.12313,5.38196
Rapido,3.48607,7.50928
Rapido,5.18178,9.11523
Rapido,1.38364,4.24403
Rapido,2.31816,13.8704
Rapido,4.27393,6.32436
Rapido,1.12417,5.387
Rapido,4.80943,13.4451
Rapido,5.98326,13.3644
Rapido,2.54057,8.2558
Rapido,2.0756,4.90092
Rapido,2.09236,6.07108
Rapido,4.21716,9.44725
Rapido,2.97325,13.5508
Rapido,1.83592,8.46946
Rapido,2.04345,6.74507
Rapido,2.70351,8.05713
Rapido,2.85029,4.61972
Rapido,3.34214,11.2811
Rapido,1.07398,9.16261
Rapido,1.20161,4.24491
Rapido,5.20063,7.42434
Rapido,0.79963,5.39258
Rapido,3.11579,8.6084
Rapido,2.64602,8.38653
Rapido,1.60271,5.06309
Rapido,3.17332,13.0778
Rapido,3.19127,12.4948
Rapido,3.9405,8.65438
Rapido,1.8541,4.75401
Rapido,4.12757,7.48677
Rapido,3.44231,6.91686
Rapido,2.43083,4.54413
Rapido,1.86828,5.67739
Rapido,3.59937,4.82373
Rapido,0.825525,12.468
Rapido,2.49425,9.80381
Rapido,3.79559,6.50366
Rapido,2.91793,9.23254
Rapido,1.71511,9.72429
Rapido,2.5154,7.12192
Rapido,1.92309,12.2838
Rapido,1.62562,14.3749
Rapido,0.630383,1.84841
Rapido,2.01946,7.30777
Rapido,2.20801,7.48834
Rapido,4.21631,6.83722
Rapido,1.70852,5.84678
Rapido,1.59695,4.85802
Rapido,1.29992,4.96209
Rapido,1.87457,7.68232
Rapido,0.898228,11.3693
Rapido,1.35547,7.35436
Rapido,1.12418,3.6945
Rapido,2.92223,6.69548
Rapido,1.82901,4.74125
Rapido,3.72918,12.9498
Rapido,1.88705,13.6066
Rapido,2.64277,7.80847
Rapido,5.80985,11.5742
Rapido,2.0153,6.5358
Rapido,2.2401,9.43679
Rapido,1.69624,14.7397
Rapido,0.902447,2.44516
Rapido,0.962861,8.39614
Rapido,2.35325,7.61187
Rapido,2.55893,9.10745
Rapido,2.22385,9.40637
Rapido,1.82842,8.09896
Rapido,1.33641,4.6137
Rapido,2.36625,14.8832
Rapido,1.23117,5.80009
Rapido,3.62571,5.1503
Rapido,3.85299,15.6698
Rapido,2.07058,5.92492
Rapido,1.89756,7.06656
Rapido,1.96908,5.9728
Rapido,2.76178,8.46644
Rapido,1.73173,10.8214
Rapido,4.86681,7.44192
Rapido,2.09391,9.80355
Rapido,5.39591,11.661
Rapido,1.05083,4.18968
Rapido,1.69545,14.4483
Rapido,1.48773,8.76564
Rapido,3.30008,7.55594
Rapido,1.46903,7.50361
Rapido,3.60408,9.25499
Rapido,1.94372,13.4164
Rapido,2.76936,10.3899
Rapido,2.58515,12.5127
Rapido,1.61604,8.32055
Rapido,1.53431,11.296
Rapido,1.41406,5.88552
Rapido,2.62518,7.95877
Rapido,0.862361,12.434
Rapido,2.5014,6.04043
Rapido,1.28478,4.30572
Rapido,1.18275,7.66871
Rapido,2.98432,8.5999
Rapido,1.38413,5.34476
Rapido,1.86851,15.3166
Rapido,1.76355,5.705
Rapido,4.65141,10.6824
Rapido,0.652442,2.74389
Rapido,2.34161,5.35796
Rapido,2.8467,8.32715
Rapido,2.38571,7.38494
Rapido,1.43898,7.01845
Rapido,1.78691,3.83457
Rapido,1.36595,6.40024
Rapido,0.884828,12.1245
Rapido,2.84762,4.65715
Rapido,1.86946,14.9974
Rapido,2.53578,10.273
Rapido,1.86623,4.89997
Rapido,2.33342,5.3828
Rapido,1.85769,13.5446
Rapido,2.12184,7.99422
Rapido,1.52027,9.98431
Rapido,1.67887,3.6967
Rapido,1.43016,7.41796
Rapido,3.14662,11.5743
Rapido,2.15089,10.2777
Rapido,0.912162,5.59798
Rapido,3.77679,8.81308
Rapido,1.77781,13.0405
Rapido,1.49034,12.116
Rapido,1.89496,7.68412
Rapido,1.33681,6.6709
Rapido,1.09664,6.48108
Rapido,1.09425,8.36173
Rapido,1.9563,3.63906
Rapido,2.17079,6.01873
Rapido,1.27592,5.27267
Rapido,2.98657,8.32547
Rapido,2.54095,14.9339
Rapido,1.96102,11.7489
Rapido,1.92332,4.99665
Rapido,4.36984,14.4239
Rapido,2.67653,7.37941
Rapido,1.73054,8.27197
Rapido,0.831476,7.51594
Rapido,2.00802,5.71077
Rapido,2.26434,15.0092
Rapido,2.15918,9.44144
Rapido,3.18183,5.42545
Rapido,1.35559,6.39394
Rapido,2.06701,4.95229
Rapido,2.75694,16.1956
Rapido,2.39803,6.11788
Rapido,3.12806,8.6078
Rapido,5.34715,6.79542
Rapido,1.07114,12.4629
Rapido,2.03784,9.43378
Rapido,1.37235,8.43159
Rapido,3.39255,11.123
Rapido,4.94947,8.68606
Rapido,1.24969,9.75436
Rapido,1.51966,4.60453
Rapido,2.72766,10.5386
Rapido,3.55699,5.23769
Rapido,2.41796,9.50724
Rapido,0.80494,10.5631
Rapido,0.959124,3.85677
Rapido,3.18218,7.67396
Rapido,1.04603,11.9464
Rapido,1.55779,8.18676
Rapido,2.20112,8.78815
Rapido,2.26287,13.2007
Rapido,3.79207,5.8687
Rapido,5.73531,9.18833
Rapido,1.60437,6.98461
Rapido,1.52192,6.42861
Rapido,1.06669,5.93681
Rapido,2.14239,11.1732
Rapido,2.12166,4.08844
Rapido,1.97988,3.45447
Rapido,3.86558,8.42159
Rapido,2.81991,7.39494
Rapido,3.98984,7.06232
Rapido,4.01039,7.88687
Rapido,2.78881,6.42075
Rapido,1.67156,13.8878
Rapido,2.60967,11.6904
Rapido,1.45088,9.25605
Rapido,2.51702,8.88534
Rapido,3.71598,9.71469
Rapido,1.57638,7.30096
Rapido,1.29053,6.75904
Rapido,1.15835,11.3372
Rapido,3.94332,8.75256
Rapido,1.4121,6.2813
Rapido,0.930646,3.70633
Rapido,3.21854,7.23401
Rapido,5.06082,16.9734
Rapido,0.913968,5.71912
Rapido,1.84325,11.3676
Rapido,1.88445,4.58049
Rapido,2.32674,6.37093
Rapido,2.26902,6.74188
Rapido,1.9638,11.4767
Rapido,3.02374,12.0441
Rapido,3.82052,5.96655
Rapido,2.65814,10.9577
Rapido,1.37939,14.8534
Rapido,2.15668,7.13382
Rapido,1.24461,9.1587
Rapido,1.24825,7.94437
Rapido,2.68654,8.92633
Rapido,1.50656,5.34947
Rapido,3.39841,15.0992
Rapido,5.95426,10.9746
Rapido,1.71329,6.7973
Rapido,3.11288,7.88194
Rapido,3.25831,10.2208
Rapido,2.28862,5.26646
Rapido,4.16484,8.21619
Rapido,1.30632,3.65437
Rapido,2.59733,4.4023
Rapido,0.72467,5.39501
Rapido,1.94384,13.1234
Rapido,0.988061,4.28426
Rapido,0.806668,4.92407
Rapido,2.9877,6.05681
Rapido,3.19148,6.75928
Rapido,3.14811,4.99772
Rapido,2.08427,8.52789
Rapido,2.88158,5.88648
Rapido,5.3128,8.7414
Rapido,3.30746,11.7762
Rapido,1.40179,6.23593
Rapido,2.88311,7.06121
Rapido,3.16984,4.8361
Rapido,2.25715,6.6564
Rapido,1.58581,7.52412
Rapido,2.25066,6.85025
Rapido,1.4239,5.11876
Rapido,2.60534,8.08956
Rapido,3.30809,6.61525
Rapido,3.08935,13.0026
Rapido,4.08867,17.7195
Rapido,5.10136,6.7541
Rapido,2.06762,4.48465
Rapido,1.09946,12.8092
Rapido,2.46164,6.01455
Rapido,1.40474,8.98296
Rapido,1.69671,6.20601
Rapido,0.827599,5.42085
Rapido,1.74487,12.7143
Rapido,3.69339,8.85944
Rapido,1.42531,4.47247
Rapido,2.31492,10.8913
Rapido,3.00821,6.54047
Rapido,2.05932,5.74756
Rapido,2.55028,6.53515
Rapido,1.25143,5.83379
Rapido,1.0961,8.82415
Rapido,1.31855,7.69731
Rapido,1.53789,14.9766
Rapido,1.48354,8.34583
Rapido,1.94084,6.57102
Rapido,2.06133,7.65703
Rapido,3.3588,8.00173
Rapido,3.38962,7.78872
Rapido,3.65644,6.84709
Rapido,2.77588,7.17243
Rapido,1.7339,6.79472
Rapido,0.85757,5.97077
Rapido,3.37857,14.6522
Rapido,1.16236,6.26031
Rapido,2.63498,6.22613
Rapido,1.28219,7.39139
Rapido,1.87403,12.4645
Rapido,1.02274,5.54541
Rapido,1.1145,6.50607
Rapido,2.60639,7.02564
Rapido,2.54848,7.9434
Rapido,1.1136,7.92284
Rapido,1.51171,2.80316
Rapido,2.24791,10.5832
Rapido,2.13243,5.02909
Rapido,2.46908,5.06689
Rapido,3.31022,6.66689
Rapido,5.42188,15.6004
Rapido,1.44712,4.07156
Rapido,2.13629,10.9933
Rapido,4.89786,10.6198
Rapido,1.81535,3.78023
Rapido,2.30128,11.7772
Rapido,2.08829,5.31552
Rapido,1.22574,14.9188
Rapido,3.00152,11.1118
Rapido,2.73805,8.03879
Rapido,2.681,9.72843
Rapido,0.972794,6.42591
Rapido,2.82846,8.32874
Rapido,2.06826,2.83527
Rapido,2.32706,6.53305
Rapido,3.0968,6.42747
Rapido,1.11741,6.10903
Rapido,1.21394,14.3481
Rapido,1.7462,6.28295
Rapido,2.00477,8.46969
Rapido,2.09027,10.5808
Rapido,3.44818,13.892
Rapido,5.67589,9.87639
Rapido,3.44739,8.47174
Rapido,1.55127,4.01561
Rapido,3.48947,6.41144
Rapido,2.09359,10.7965
Rapido,1.25378,4.36488
Rapido,1.25368,5.99701
Rapido,2.12362,7.60086
Rapido,1.59088,7.37949
Rapido,2.67828,7.32196
Rapido,2.4773,4.73068
Rapido,4.39114,14.4242
Rapido,2.13115,11.7829
Rapido,1.59868,3.47622
Rapido,2.00989,7.72576
Rapido,2.49148,4.93949
Rapido,1.92894,6.44704
Rapido,1.61562,12.8021
Rapido,0.804363,7.74403
Rapido,2.20802,7.09395
Rapido,2.91503,14.4857
Rapido,3.91122,7.07902
Rapido,1.03809,8.52915
Rapido,2.20449,7.18637
Rapido,1.52999,12.1038
Rapido,3.08076,6.48278
Rapido,2.4879,8.39131
Rapido,1.83068,15.4222
Rapido,1.61339,7.22116
Rapido,1.23964,9.86687
Rapido,1.71851,7.43505
Rapido,1.59812,5.02303
Rapido,1.55367,2.5851
Rapido,2.63297,7.48492
Rapido,2.56935,11.7714
Rapido,2.12926,11.7067
Rapido,2.17431,7.41084
Rapido,1.8231,5.59544
Rapido,3.21206,8.31924
Rapido,5.29538,7.81304
Rapido,1.94254,6.36607
Rapido,1.73463,4.42904
Rapido,2.17877,10.1521
