cenario,catalise,bioquimica,tempo_apos_formacao_gyr,tempo_cosmico_gyr,temperatura_k
Rapido,fixa,Carbono/agua,0.740348,9.14415,307.487
Rapido,fixa,Carbono/agua,0.538495,4.57154,313.395
Rapido,fixa,Carbono/agua,0.346122,12.6265,352.821
Rapido,fixa,Carbono/agua,8.4582,13.5331,283.62
Rapido,fixa,Carbono/agua,2.4532,10.9418,282.586
Rapido,fixa,Carbono/agua,0.385093,4.45962,347.825
Rapido,fixa,Carbono/agua,0.373551,8.02839,340.445
Rapido,fixa,Carbono/agua,0.573052,3.00709,310.61
Rapido,fixa,Carbono/agua,3.09435,8.05462,286.79
Rapido,fixa,Carbono/agua,0.783649,6.47443,294.245
Rapido,fixa,Carbono/agua,1.92847,14.4187,290.765
Rapido,fixa,Carbono/agua,0.330744,7.78395,348.771
Rapido,fixa,Carbono/agua,0.798638,6.66872,303.797
Rapido,fixa,Carbono/agua,3.99517,10.0494,301.555
Rapido,fixa,Carbono/agua,0.652246,8.54243,310.212
Rapido,fixa,Carbono/agua,3.61795,9.07938,299.57
Rapido,fixa,Carbono/agua,8.27148,14.035,281.17
Rapido,fixa,Carbono/agua,2.48082,6.48801,310.007
Rapido,fixa,Carbono/agua,0.40081,10.7511,331.857
Rapido,fixa,Carbono/agua,5.29228,6.91424,287.174
Rapido,fixa,Carbono/agua,1.9118,7.13685,297.537
Rapido,fixa,Carbono/agua,0.906267,4.72828,304.747
Rapido,fixa,Carbono/agua,1.08667,13.8237,309.337
Rapido,fixa,Carbono/agua,2.18493,15.089,283.355
Rapido,fixa,Carbono/agua,1.27265,9.53918,307.851
Rapido,fixa,Carbono/agua,2.07869,14.8462,299.987
Rapido,fixa,Carbono/agua,0.435774,4.26082,314.907
Rapido,fixa,Carbono/agua,0.374795,7.27722,311.788
Rapido,fixa,Carbono/agua,4.66334,9.0344,285.266
Rapido,fixa,Carbono/agua,1.68395,5.32249,310.97
Rapido,fixa,Carbono/agua,1.13454,6.85811,307.659
Rapido,fixa,Carbono/agua,5.83438,12.442,281.616
Rapido,fixa,Carbono/agua,2.30792,5.28821,302.452
Rapido,fixa,Carbono/agua,2.08307,7.78656,289.536
Rapido,fixa,Carbono/agua,1.60142,9.7925,293.095
Rapido,fixa,Carbono/agua,7.93281,14.3875,289.647
Rapido,fixa,Carbono/agua,11.2188,19.9557,282.336
Rapido,fixa,Carbono/agua,0.365428,5.87544,335.733
Rapido,fixa,Carbono/agua,4.70449,16.2067,292.54
Rapido,fixa,Carbono/agua,1.46584,7.6704,298.274
Rapido,fixa,Carbono/agua,0.516301,5.6565,316.997
Rapido,fixa,Carbono/agua,1.33749,8.705,301.14
Rapido,fixa,Carbono/agua,1.36448,10.6683,307.37
Rapido,fixa,Carbono/agua,3.34205,11.1643,294.071
Rapido,fixa,Carbono/agua,0.329794,4.13541,318.659
Rapido,fixa,Carbono/agua,14.0945,17.1047,283.047
Rapido,fixa,Carbono/agua,4.63464,10.7634,296.123
Rapido,fixa,Carbono/agua,0.36617,9.6128,350.806
Rapido,fixa,Carbono/agua,0.969391,3.55048,304.749
Rapido,fixa,Carbono/agua,0.541982,3.41444,315.371
Rapido,fixa,Carbono/agua,0.383626,4.37158,348.267
Rapido,fixa,Carbono/agua,9.77953,11.6566,288.096
Rapido,fixa,Carbono/agua,0.470905,9.64904,316.673
Rapido,fixa,Carbono/agua,0.838735,7.41296,302.388
Rapido,fixa,Carbono/agua,2.29135,7.07753,292.86
Rapido,fixa,Carbono/agua,0.367114,7.17277,336.906
Rapido,fixa,Carbono/agua,0.386387,12.4654,322.847
Rapido,fixa,Carbono/agua,0.426204,11.2725,325.407
Rapido,fixa,Carbono/agua,0.361501,6.13146,339.986
Rapido,fixa,Carbono/agua,0.867179,4.9689,305.26
Rapido,fixa,Carbono/agua,5.47703,11.5283,278.473
Rapido,fixa,Carbono/agua,0.94626,5.15863,301.424
Rapido,fixa,Carbono/agua,6.99591,9.44195,296.001
Rapido,fixa,Carbono/agua,0.485743,13.6998,320.656
Rapido,fixa,Carbono/agua,0.950974,12.3472,305.103
Rapido,fixa,Carbono/agua,0.600817,7.86641,304.626
Rapido,fixa,Carbono/agua,0.447097,6.11927,332.279
Rapido,fixa,Carbono/agua,0.40464,3.76853,335.392
Rapido,fixa,Carbono/agua,7.75753,13.3939,286.307
Rapido,fixa,Carbono/agua,1.68534,4.42834,303.855
Rapido,fixa,Carbono/agua,0.436179,4.36509,329.399
Rapido,fixa,Carbono/agua,0.402942,3.51096,341.72
Rapido,fixa,Carbono/agua,1.45507,6.53629,291.164
Rapido,fixa,Carbono/agua,4.14192,9.97107,289.349
Rapido,fixa,Carbono/agua,1.62277,11.2537,292.041
Rapido,fixa,Carbono/agua,0.550808,5.15125,334.007
Rapido,fixa,Carbono/agua,12.9263,18.7213,277.384
Rapido,fixa,Carbono/agua,1.91267,9.65388,302.76
Rapido,fixa,Carbono/agua,1.64953,8.54632,298.865
Rapido,fixa,Carbono/agua,8.57339,12.4006,278.126
Rapido,fixa,Carbono/agua,0.420171,7.15341,325.079
Rapido,fixa,Carbono/agua,2.50839,5.20553,294.718
Rapido,fixa,Carbono/agua,10.5698,15.5659,280.005
Rapido,fixa,Carbono/agua,0.344899,5.41519,314.842
Rapido,fixa,Carbono/agua,3.14027,12.0489,291.991
Rapido,fixa,Carbono/agua,1.36333,3.72482,297.114
Rapido,fixa,Carbono/agua,2.94672,9.20616,295.9
Rapido,fixa,Carbono/agua,0.352565,13.9326,316.511
Rapido,fixa,Carbono/agua,0.386607,5.30717,348.201
Rapido,fixa,Carbono/agua,4.05911,5.75057,291.262
Rapido,fixa,Carbono/agua,2.85269,6.58339,285.781
Rapido,fixa,Carbono/agua,0.514468,8.33449,302.784
Rapido,fixa,Carbono/agua,1.22674,5.64822,304.022
Rapido,fixa,Carbono/agua,0.392286,4.46766,339.692
Rapido,fixa,Carbono/agua,0.429072,11.2819,332.534
Rapido,fixa,Carbono/agua,4.24597,11.419,296.255
Rapido,fixa,Carbono/agua,0.349982,5.70753,343.559
Rapido,fixa,Carbono/agua,8.84545,18.6878,284.748
Rapido,fixa,Carbono/agua,0.494688,5.92982,314.455
Rapido,fixa,Carbono/agua,2.6983,8.83208,288.418
Rapido,fixa,Carbono/agua,0.307675,4.67912,349.12
Rapido,fixa,Carbono/agua,2.39059,8.81785,283.821
Rapido,fixa,Carbono/agua,2.12325,6.26214,302.881
Rapido,fixa,Carbono/agua,0.597525,3.7964,300.016
Rapido,fixa,Carbono/agua,1.00109,10.3772,291.585
Rapido,fixa,Carbono/agua,0.356435,10.1934,348.18
Rapido,fixa,Carbono/agua,7.2819,14.587,284.833
Rapido,fixa,Carbono/agua,0.537079,4.38395,309.885
Rapido,fixa,Carbono/agua,0.345448,6.03288,331.103
Rapido,fixa,Carbono/agua,4.39489,9.90418,283.792
Rapido,fixa,Carbono/agua,0.932602,4.87632,300.226
Rapido,fixa,Carbono/agua,12.4843,18.5503,275.993
Rapido,fixa,Carbono/agua,6.52224,9.68883,286.272
Rapido,fixa,Carbono/agua,5.21543,11.7667,288.34
Rapido,fixa,Carbono/agua,1.71732,5.59976,297.775
Rapido,fixa,Carbono/agua,3.17387,14.1854,293.46
Rapido,fixa,Carbono/agua,3.18773,7.9065,294.089
Rapido,fixa,Carbono/agua,0.330666,5.90818,352.055
Rapido,fixa,Carbono/agua,8.39164,12.5259,285.244
Rapido,fixa,Carbono/agua,0.371253,2.34619,319.609
Rapido,fixa,Carbono/agua,5.97981,17.4691,281.073
Rapido,fixa,Carbono/agua,0.717766,9.00673,298.858
Rapido,fixa,Carbono/agua,2.1753,7.76902,286.611
Rapido,fixa,Carbono/agua,0.374485,4.17605,329.716
Rapido,fixa,Carbono/agua,0.595728,3.91674,325.021
Rapido,fixa,Carbono/agua,0.501156,2.12567,332.57
Rapido,fixa,Carbono/agua,2.74257,15.3315,300.369
Rapido,fixa,Carbono/agua,0.491858,3.77579,306.984
Rapido,fixa,Carbono/agua,1.16867,10.1532,305.112
Rapido,fixa,Carbono/agua,5.68763,10.6962,293.404
Rapido,fixa,Carbono/agua,0.63487,7.49073,331.044
Rapido,fixa,Carbono/agua,0.574857,3.62891,328.87
Rapido,fixa,Carbono/agua,6.44638,8.79484,292.548
Rapido,fixa,Carbono/agua,0.342898,9.46713,348.504
Rapido,fixa,Carbono/agua,1.31994,7.78973,303.398
Rapido,fixa,Carbono/agua,1.13192,6.03825,309.378
Rapido,fixa,Carbono/agua,1.04281,7.06506,307.328
Rapido,fixa,Carbono/agua,1.06936,7.62434,309.183
Rapido,fixa,Carbono/agua,0.360916,4.26672,345.447
Rapido,fixa,Carbono/agua,2.19814,7.76639,286.138
Rapido,fixa,Carbono/agua,0.412354,4.14214,334.976
Rapido,fixa,Carbono/agua,0.396327,4.93607,344.254
Rapido,fixa,Carbono/agua,1.38705,8.29498,293.686
Rapido,fixa,Carbono/agua,0.376578,6.55817,320.717
Rapido,fixa,Carbono/agua,0.349571,10.7634,325.635
Rapido,fixa,Carbono/agua,0.416034,3.73775,313.418
Rapido,fixa,Carbono/agua,10.0489,14.9125,280.992
Rapido,fixa,Carbono/agua,7.7215,9.13182,295.659
Rapido,fixa,Carbono/agua,5.21862,9.5858,279.04
Rapido,fixa,Carbono/agua,4.35926,7.87782,295.643
Rapido,fixa,Carbono/agua,3.48909,14.6479,307.265
Rapido,fixa,Carbono/agua,2.37332,8.07302,302.378
Rapido,fixa,Carbono/agua,1.76433,3.6535,289.999
Rapido,fixa,Carbono/agua,8.27232,13.734,281.037
Rapido,fixa,Carbono/agua,0.343658,3.12002,349.42
Rapido,fixa,Carbono/agua,3.5427,10.9586,299.459
Rapido,fixa,Carbono/agua,16.3696,19.6982,281
Rapido,fixa,Carbono/agua,3.01291,10.2399,296.434
Rapido,fixa,Carbono/agua,2.45007,7.64196,295.406
Rapido,fixa,Carbono/agua,0.315217,2.39303,340.372
Rapido,fixa,Carbono/agua,0.367153,3.40327,332.723
Rapido,fixa,Carbono/agua,2.36808,9.14251,293.615
Rapido,fixa,Carbono/agua,0.757324,6.31137,309.794
Rapido,fixa,Carbono/agua,2.35767,11.8077,287.631
Rapido,fixa,Carbono/agua,3.3216,7.26568,290.173
Rapido,fixa,Carbono/agua,0.920503,6.95303,297.461
Rapido,fixa,Carbono/agua,5.5548,10.6494,284.132
Rapido,fixa,Carbono/agua,1.18129,11.2688,285.715
Rapido,fixa,Carbono/agua,1.27969,3.71795,309.406
Rapido,fixa,Carbono/agua,0.53408,13.5237,343.356
Rapido,fixa,Carbono/agua,0.874994,12.0057,291.552
Rapido,fixa,Carbono/agua,0.390151,4.84286,339.713
Rapido,fixa,Carbono/agua,2.89354,4.16392,308.997
Rapido,fixa,Carbono/agua,3.19601,16.0772,294.723
Rapido,fixa,Carbono/agua,0.359635,4.50546,330.09
Rapido,fixa,Carbono/agua,1.55127,13.7388,299.696
Rapido,fixa,Carbono/agua,0.614807,6.22998,305.153
Rapido,fixa,Carbono/agua,1.32767,5.18062,302.904
Rapido,fixa,Carbono/agua,0.457085,12.8648,322.417
Rapido,fixa,Carbono/agua,4.22771,7.5896,305.483
Rapido,fixa,Carbono/agua,0.359778,3.4263,350.19
Rapido,fixa,Carbono/agua,3.28767,6.63235,280.852
Rapido,fixa,Carbono/agua,0.378098,2.03053,345.235
Rapido,fixa,Carbono/agua,12.2024,17.1902,279.955
Rapido,fixa,Carbono/agua,0.347764,4.29184,345.807
Rapido,fixa,Carbono/agua,6.73821,11.5735,291.007
Rapido,fixa,Carbono/agua,0.339,10.913,351.186
Rapido,fixa,Carbono/agua,4.42662,7.78286,285.615
Rapido,fixa,Carbono/agua,8.90794,15.9348,277.917
Rapido,fixa,Carbono/agua,2.45717,8.67267,278.626
Rapido,fixa,Carbono/agua,0.360247,3.74349,334.318
Rapido,fixa,Carbono/agua,0.359866,4.17269,331.35
Rapido,fixa,Carbono/agua,0.50575,6.35929,326.903
Rapido,fixa,Carbono/agua,1.153,9.14535,301.024
Rapido,fixa,Carbono/agua,0.340825,3.79095,337.097
Rapido,fixa,Carbono/agua,0.414613,6.90096,325.074
Rapido,fixa,Carbono/agua,0.452462,4.66095,337.533
Rapido,fixa,Carbono/agua,19.4201,30.7102,283.487
Rapido,fixa,Carbono/agua,0.616684,4.12498,313.367
Rapido,fixa,Carbono/agua,11.6048,22.3607,280.374
Rapido,fixa,Carbono/agua,0.389865,7.58715,338.064
Rapido,fixa,Carbono/agua,4.60601,11.7415,287.014
Rapido,fixa,Carbono/agua,0.957328,5.64355,311.259
Rapido,fixa,Carbono/agua,3.44525,4.80092,282.967
Rapido,fixa,Carbono/agua,0.408538,1.48815,333.138
Rapido,fixa,Carbono/agua,0.489077,4.52719,334.651
Rapido,fixa,Carbono/agua,0.403859,10.632,338.306
Rapido,fixa,Carbono/agua,8.15922,12.082,281.567
Rapido,fixa,Carbono/agua,2.41241,12.9158,285.942
Rapido,fixa,Carbono/agua,0.358514,8.11722,352.384
Rapido,fixa,Carbono/agua,0.341289,9.28981,348
Rapido,fixa,Carbono/agua,0.417237,5.3474,324.238
Rapido,fixa,Carbono/agua,1.88567,6.67457,297.871
Rapido,fixa,Carbono/agua,6.53748,16.1121,277.662
Rapido,fixa,Carbono/agua,0.336261,4.64391,350.3
Rapido,fixa,Carbono/agua,0.480837,13.7197,326.862
Rapido,fixa,Carbono/agua,0.366349,4.08594,334.552
Rapido,fixa,Carbono/agua,0.357103,4.84392,347.448
Rapido,fixa,Carbono/agua,8.28152,14.333,290.062
Rapido,fixa,Carbono/agua,1.20614,6.43669,298.842
Rapido,fixa,Carbono/agua,1.2737,10.7353,295.087
Rapido,fixa,Carbono/agua,0.32827,2.65584,335.51
Rapido,fixa,Carbono/agua,0.389151,2.60355,339.055
Rapido,fixa,Carbono/agua,2.74124,12.2845,294.844
Rapido,fixa,Carbono/agua,1.82831,6.12255,292.726
Rapido,fixa,Carbono/agua,7.82701,11.2316,292.157
Rapido,fixa,Carbono/agua,0.475753,11.2878,322.134
Rapido,fixa,Carbono/agua,11.8368,14.602,282.629
Rapido,fixa,Carbono/agua,0.461849,3.24776,323.431
Rapido,fixa,Carbono/agua,0.392495,9.74507,331.236
Rapido,fixa,Carbono/agua,1.54926,11.0617,304.762
Rapido,fixa,Carbono/agua,0.416446,4.54252,341.845
Rapido,fixa,Carbono/agua,1.18779,9.14252,298.454
Rapido,fixa,Carbono/agua,3.6251,7.72361,290.7
Rapido,fixa,Carbono/agua,0.546189,2.80399,316.714
Rapido,fixa,Carbono/agua,0.947657,6.45312,317.132
Rapido,fixa,Carbono/agua,1.7596,4.90464,289.305
Rapido,fixa,Carbono/agua,0.434774,3.752,336.181
Rapido,fixa,Carbono/agua,6.30491,11.8515,288.471
Rapido,fixa,Carbono/agua,4.0071,8.3282,279.476
Rapido,fixa,Carbono/agua,0.400006,3.77367,339.575
Rapido,fixa,Carbono/agua,8.03958,17.4366,281.251
Rapido,fixa,Carbono/agua,0.464937,4.91032,330.122
Rapido,fixa,Carbono/agua,0.492156,5.03909,322.347
Rapido,fixa,Carbono/agua,2.97399,5.29669,285.127
Rapido,fixa,Carbono/agua,0.743244,6.09252,314.363
Rapido,fixa,Carbono/agua,1.26889,5.37464,310.187
Rapido,fixa,Carbono/agua,0.330296,6.11594,347.04
Rapido,fixa,Carbono/agua,0.592658,6.34295,327.792
Rapido,fixa,Carbono/agua,0.847014,5.85551,304.88
Rapido,fixa,Carbono/agua,8.46445,21.606,294.03
Rapido,fixa,Carbono/agua,1.25316,5.25562,301.147
Rapido,fixa,Carbono/agua,0.661215,9.18012,301.762
Rapido,fixa,Carbono/agua,1.69469,9.70674,282.506
Rapido,fixa,Carbono/agua,0.351768,5.84313,341.711
Rapido,fixa,Carbono/agua,0.470564,3.5779,316.345
Rapido,fixa,Carbono/agua,1.57849,11.99,284.499
Rapido,fixa,Carbono/agua,0.72697,7.15296,304.716
Rapido,fixa,Carbono/agua,0.373017,6.71271,350.602
Rapido,fixa,Carbono/agua,0.435863,5.78404,333.246
Rapido,fixa,Carbono/agua,1.84087,6.18598,301.937
Rapido,fixa,Carbono/agua,0.600343,4.85041,317.591
Rapido,fixa,Carbono/agua,3.80327,8.19421,279.997
Rapido,fixa,Carbono/agua,3.70164,8.91698,282.9
Rapido,fixa,Carbono/agua,17.0454,25.5701,278.384
Rapido,fixa,Carbono/agua,0.419937,13.3837,346.087
Rapido,fixa,Carbono/agua,8.56675,14.1296,284.217
Rapido,fixa,Carbono/agua,0.371827,8.85617,326.184
Rapido,fixa,Carbono/agua,3.26959,12.2919,288.369
Rapido,fixa,Carbono/agua,0.340646,2.9625,328.984
Rapido,fixa,Carbono/agua,5.98987,18.1631,287.993
Rapido,fixa,Carbono/agua,0.331927,3.1876,342.12
Rapido,fixa,Carbono/agua,2.05165,12.2644,297.29
Rapido,fixa,Carbono/agua,4.15899,7.63441,293.143
Rapido,fixa,Carbono/agua,10.1353,14.4858,278.506
Rapido,fixa,Carbono/agua,9.56372,14.5383,279.036
Rapido,fixa,Carbono/agua,8.67752,14.5711,280.366
Rapido,fixa,Carbono/agua,1.2125,3.92922,299.032
Rapido,fixa,Carbono/agua,0.41644,5.69076,321.742
Rapido,fixa,Carbono/agua,0.332471,8.64359,328.155
Rapido,fixa,Carbono/agua,0.539866,3.44216,320.257
Rapido,fixa,Carbono/agua,4.59086,14.9897,278.998
Rapido,fixa,Carbono/agua,0.371078,3.69669,336.388
Rapido,fixa,Carbono/agua,0.366499,3.79254,342.515
Rapido,fixa,Carbono/agua,16.8178,19.0363,279.625
Rapido,fixa,Carbono/agua,0.328566,12.3976,352.066
Rapido,fixa,Carbono/agua,2.97611,6.75789,293.949
Rapido,fixa,Carbono/agua,4.3893,11.9383,290.915
Rapido,fixa,Carbono/agua,0.451796,2.50984,325.559
Rapido,fixa,Carbono/agua,0.701918,8.17482,306.287
Rapido,fixa,Carbono/agua,3.01017,12.1394,287.157
Rapido,fixa,Carbono/agua,0.354263,13.212,328.422
Rapido,fixa,Carbono/agua,1.4216,4.56986,288.86
Rapido,fixa,Carbono/agua,10.7558,23.6547,280.513
Rapido,fixa,Carbono/agua,0.420334,3.92671,334.889
Rapido,fixa,Carbono/agua,0.469512,9.50899,322.946
Rapido,fixa,Carbono/agua,0.310231,4.11901,348.349
Rapido,fixa,Carbono/agua,5.70126,13.9742,277.646
Rapido,fixa,Carbono/agua,6.10248,18.6335,284.154
Rapido,fixa,Carbono/agua,0.815839,9.85634,306.677
Rapido,fixa,Carbono/agua,0.396893,4.47429,332.291
Rapido,fixa,Carbono/agua,0.954616,9.8499,308.978
Rapido,fixa,Carbono/agua,4.14114,8.30898,301.938
Rapido,fixa,Carbono/agua,0.347671,7.32409,332.615
Rapido,fixa,Carbono/agua,1.29229,7.17514,302.22
Rapido,fixa,Carbono/agua,2.5758,9.47256,289.696
Rapido,fixa,Carbono/agua,7.98235,12.9769,286.521
Rapido,fixa,Carbono/agua,0.444565,5.11179,326.01
Rapido,fixa,Carbono/agua,0.393639,6.00844,332.244
Rapido,fixa,Carbono/agua,2.07382,9.52672,276.775
Rapido,fixa,Carbono/agua,13.5273,17.486,275.484
Rapido,fixa,Carbono/agua,0.489761,10.2261,328.574
Rapido,fixa,Carbono/agua,0.391667,12.4403,347.079
Rapido,fixa,Carbono/agua,16.093,19.7654,278.487
Rapido,fixa,Carbono/agua,0.624236,2.48897,321.872
Rapido,fixa,Carbono/agua,11.4685,13.6737,286.095
Rapido,fixa,Carbono/agua,8.88659,15.2745,278.154
Rapido,fixa,Carbono/agua,0.447734,5.37395,340.397
Rapido,fixa,Carbono/agua,0.353544,2.36932,347.574
Rapido,fixa,Carbono/agua,0.339265,3.56092,336.234
Rapido,fixa,Carbono/agua,2.02561,15.4523,293.447
Rapido,fixa,Carbono/agua,7.11439,13.8081,289.056
Rapido,fixa,Carbono/agua,0.408417,12.382,326.905
Rapido,fixa,Carbono/agua,1.04623,4.6612,299.208
Rapido,fixa,Carbono/agua,0.448535,2.51074,345.067
Rapido,fixa,Carbono/agua,0.330148,3.76907,345.416
Rapido,fixa,Carbono/agua,0.395874,4.41018,324.027
Rapido,fixa,Carbono/agua,0.445656,5.69783,317.215
Rapido,fixa,Carbono/agua,0.374126,7.8314,348.523
Rapido,fixa,Carbono/agua,0.480506,6.888,327.618
Rapido,fixa,Carbono/agua,15.55,18.7342,287.453
Rapido,fixa,Carbono/agua,1.37906,6.81579,307.233
Rapido,fixa,Carbono/agua,1.34198,4.95104,296.86
Rapido,fixa,Carbono/agua,0.938719,10.9555,290.045
Rapido,fixa,Carbono/agua,0.637645,5.58071,313.159
Rapido,fixa,Carbono/agua,0.31003,10.1192,353.046
Rapido,fixa,Carbono/agua,0.925724,5.01038,289.728
Rapido,fixa,Carbono/agua,0.898831,2.96183,306.087
Rapido,fixa,Carbono/agua,0.389517,5.05266,343.635
Rapido,fixa,Carbono/agua,1.11382,12.8855,303.179
Rapido,fixa,Carbono/agua,0.371958,9.85056,346.803
Rapido,fixa,Carbono/agua,0.439645,4.87861,337.732
Rapido,fixa,Carbono/agua,6.0518,10.7373,278.31
Rapido,fixa,Carbono/agua,15.7465,22.2206,278.443
Rapido,fixa,Carbono/agua,0.504839,4.00888,311.358
Rapido,fixa,Carbono/agua,0.614802,3.92678,312.694
Rapido,fixa,Carbono/agua,0.868266,3.55094,310.928
Rapido,fixa,Carbono/agua,4.42281,8.82624,282.36
Rapido,fixa,Carbono/agua,1.10999,3.88339,295.719
Rapido,fixa,Carbono/agua,0.345771,10.0842,327.301
Rapido,fixa,Carbono/agua,2.88835,8.36355,309.916
Rapido,fixa,Carbono/agua,1.33067,5.17562,294.076
Rapido,fixa,Carbono/agua,3.85199,6.32891,282.242
Rapido,fixa,Carbono/agua,4.16289,10.2426,282.718
Rapido,fixa,Carbono/agua,0.320181,3.39047,334.295
Rapido,fixa,Carbono/agua,0.353115,9.87012,343.856
Rapido,fixa,Carbono/agua,0.33943,8.49247,331.15
Rapido,fixa,Carbono/agua,0.92451,5.40631,302.764
Rapido,fixa,Carbono/agua,0.348794,5.28703,345.749
Rapido,fixa,Carbono/agua,0.32313,3.23831,351.342
Rapido,fixa,Carbono/agua,5.84936,8.33536,291.087
Rapido,fixa,Carbono/agua,0.717038,4.65745,308.352
Rapido,fixa,Carbono/agua,1.39598,5.29391,294.207
Rapido,fixa,Carbono/agua,0.403726,4.42901,345.913
Rapido,fixa,Carbono/agua,0.722061,14.3195,301.741
Rapido,fixa,Carbono/agua,0.86301,4.81538,298.661
Rapido,fixa,Carbono/agua,0.367207,7.74386,338.494
Rapido,fixa,Carbono/agua,2.93463,15.4187,288.376
Rapido,fixa,Carbono/agua,0.630191,5.33663,322.979
Rapido,fixa,Carbono/agua,0.347871,3.06693,351.135
Rapido,fixa,Carbono/agua,2.06545,12.4949,295.092
Rapido,fixa,Carbono/agua,0.524646,1.45987,316.671
Rapido,fixa,Carbono/agua,16.3649,21.5559,279.265
Rapido,fixa,Carbono/agua,0.786766,10.0047,309.843
Rapido,fixa,Carbono/agua,2.18899,8.24154,300.115
Rapido,fixa,Carbono/agua,0.355636,4.61655,336.972
Rapido,fixa,Carbono/agua,1.10843,12.4539,281.266
Rapido,fixa,Carbono/agua,2.60524,6.9374,289.964
Rapido,fixa,Carbono/agua,0.619208,4.09153,306.338
Rapido,fixa,Carbono/agua,3.55554,12.6789,287.949
Rapido,fixa,Carbono/agua,3.13895,9.46283,282.816
Rapido,fixa,Carbono/agua,0.550285,8.35209,319.993
Rapido,fixa,Carbono/agua,3.50247,5.55121,296.258
Rapido,fixa,Carbono/agua,0.549916,5.06884,314.727
Rapido,fixa,Carbono/agua,0.333265,6.1465,344.885
Rapido,fixa,Carbono/agua,0.655672,3.19653,320.588
Rapido,fixa,Carbono/agua,3.11468,6.95083,285.608
Rapido,fixa,Carbono/agua,1.28325,6.7945,307.085
Rapido,fixa,Carbono/agua,0.315364,4.24594,346.923
Rapido,fixa,Carbono/agua,0.351198,5.18621,334.814
Rapido,fixa,Carbono/agua,7.52238,11.1933,282.584
Rapido,fixa,Carbono/agua,0.619309,11.7189,300.617
Rapido,fixa,Carbono/agua,1.41479,5.32378,296.048
Rapido,fixa,Carbono/agua,0.585008,5.09616,310.389
Rapido,fixa,Carbono/agua,13.6089,17.5625,290.361
Rapido,fixa,Carbono/agua,0.687494,4.10921,293.787
Rapido,fixa,Carbono/agua,0.345002,4.02513,341.171
Rapido,fixa,Carbono/agua,0.703075,6.59981,309.676
Rapido,fixa,Carbono/agua,0.533349,4.74944,322.981
Rapido,fixa,Carbono/agua,0.432967,3.0869,340.757
Rapido,fixa,Carbono/agua,0.722896,11.59,310.231
Rapido,fixa,Carbono/agua,0.38935,5.58972,337.557
Rapido,fixa,Carbono/agua,0.33061,3.38861,349.782
Rapido,fixa,Carbono/agua,0.39742,5.1816,338.027
Rapido,fixa,Carbono/agua,3.13864,7.05462,284.818
Rapido,fixa,Carbono/agua,0.351665,13.1733,340.726
Rapido,fixa,Carbono/agua,11.5898,17.0401,278.783
Rapido,fixa,Carbono/agua,0.497414,3.76971,312.125
Rapido,fixa,Carbono/agua,13.9593,16.6441,280.627
Rapido,fixa,Carbono/agua,1.23427,7.16427,299.466
Rapido,fixa,Carbono/agua,0.622221,4.52858,329.583
Rapido,fixa,Carbono/agua,0.741699,9.22588,295.756
Rapido,fixa,Carbono/agua,2.5443,6.1276,293.53
Rapido,fixa,Carbono/agua,2.64696,6.27152,286.804
Rapido,fixa,Carbono/agua,3.5128,14.0261,306.322
Rapido,fixa,Carbono/agua,0.818808,7.98603,313.588
Rapido,fixa,Carbono/agua,4.78173,6.35809,283.207
Rapido,fixa,Carbono/agua,1.36044,4.4005,281.515
Rapido,fixa,Carbono/agua,0.496153,4.68675,314.418
Rapido,fixa,Carbono/agua,0.653931,2.53054,317.059
Rapido,fixa,Carbono/agua,0.754935,5.82715,320.192
Rapido,fixa,Carbono/agua,8.50207,19.8775,283.195
Rapido,fixa,Carbono/agua,0.336654,9.45736,344.422
Rapido,fixa,Carbono/agua,1.52846,12.1462,279.426
Rapido,fixa,Carbono/agua,0.582965,2.75861,312.049
Rapido,fixa,Carbono/agua,2.87927,6.47188,281.84
Rapido,fixa,Carbono/agua,2.04822,6.33796,289.934
Rapido,fixa,Carbono/agua,0.465718,6.63154,332.8
Rapido,fixa,Carbono/agua,2.98517,11.168,288.337
Rapido,fixa,Carbono/agua,0.429162,6.57925,325.833
Rapido,fixa,Carbono/agua,0.328641,6.42078,346.01
Rapido,fixa,Carbono/agua,0.431923,9.85145,322.489
Rapido,fixa,Carbono/agua,10.6074,15.2254,280.657
Rapido,fixa,Carbono/agua,0.325305,3.47987,340.181
Rapido,fixa,Carbono/agua,0.374885,10.1699,339.45
Rapido,fixa,Carbono/agua,0.862982,3.79917,299.388
Rapido,fixa,Carbono/agua,2.71817,5.62381,293.723
Rapido,fixa,Carbono/agua,0.583439,11.6758,298.455
Rapido,fixa,Carbono/agua,1.00792,7.1963,306.4
Rapido,fixa,Carbono/agua,0.426808,2.53699,322.671
Rapido,fixa,Carbono/agua,6.70926,12.0881,290.687
Rapido,fixa,Carbono/agua,0.449571,3.39485,328.049
Rapido,fixa,Carbono/agua,2.41841,5.13316,288.533
Rapido,fixa,Carbono/agua,0.33694,2.61216,350.902
Rapido,fixa,Carbono/agua,2.11057,8.09487,281.328
Rapido,fixa,Carbono/agua,0.927723,14.6259,303.407
Rapido,fixa,Carbono/agua,0.816817,3.25786,294.311
Rapido,fixa,Carbono/agua,0.340994,4.4442,351.772
Rapido,fixa,Carbono/agua,1.1767,3.58305,305.016
Rapido,fixa,Carbono/agua,1.69303,6.65532,295.072
